buying;maintenance;doors;persons;luggage_boot;safety;class
low/med;low/med;2-3;*;big;med;acc
low/med;low/med;2-3;*;small;low;unacc
low/med;low/med;2-3;*;small;med;unacc
low/med;low/med;2-3;*;small;high;unacc
low/med;low/med;2-3;*;med;low;unacc
low/med;low/med;2-3;*;med;med;acc
low/med;low/med;2-3;*;med;high;acc
low/med;low/med;2-3;*;big;low;unacc
low/med;low/med;2-3;*;big;med;acc
low/med;low/med;2-3;*;big;high;vgood
low/med;low/med;2-3;*;small;low;unacc
low/med;low/med;2-3;*;small;med;unacc
low/med;low/med;2-3;*;small;high;unacc
low/med;low/med;2-3;*;med;low;unacc
low/med;low/med;2-3;*;med;med;unacc
low/med;low/med;2-3;*;med;high;unacc
low/med;low/med;2-3;*;big;low;unacc
low/med;low/med;2-3;*;big;med;unacc
low/med;low/med;2-3;*;big;high;unacc
low/med;low/med;2-3;*;small;low;unacc
low/med;low/med;2-3;*;small;med;acc
low/med;low/med;2-3;*;small;high;acc
low/med;low/med;2-3;*;med;low;unacc
low/med;low/med;2-3;*;med;med;acc
low/med;low/med;2-3;*;med;high;acc
low/med;low/med;2-3;*;big;low;unacc
low/med;low/med;2-3;*;big;med;acc
low/med;low/med;2-3;*;big;high;vgood
low/med;low/med;2-3;*;small;low;unacc
low/med;low/med;2-3;*;small;med;acc
low/med;low/med;2-3;*;small;high;acc
low/med;low/med;2-3;*;med;low;unacc
low/med;low/med;2-3;*;med;med;acc
low/med;low/med;2-3;*;med;high;vgood
low/med;low/med;2-3;*;big;low;unacc
low/med;low/med;2-3;*;big;med;acc
low/med;low/med;2-3;*;big;high;vgood
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;unacc
low/med;low/med;4+;*;small;high;unacc
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;unacc
low/med;low/med;4+;*;med;high;unacc
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;unacc
low/med;low/med;4+;*;big;high;unacc
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;acc
low/med;low/med;4+;*;small;high;acc
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;acc
low/med;low/med;4+;*;med;high;vgood
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;acc
low/med;low/med;4+;*;big;high;vgood
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;acc
low/med;low/med;4+;*;small;high;acc
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;acc
low/med;low/med;4+;*;med;high;vgood
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;acc
low/med;low/med;4+;*;big;high;vgood
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;unacc
low/med;low/med;4+;*;small;high;unacc
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;unacc
low/med;low/med;4+;*;med;high;unacc
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;unacc
low/med;low/med;4+;*;big;high;unacc
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;acc
low/med;low/med;4+;*;small;high;acc
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;acc
low/med;low/med;4+;*;med;high;vgood
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;acc
low/med;low/med;4+;*;big;high;vgood
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;acc
low/med;low/med;4+;*;small;high;acc
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;acc
low/med;low/med;4+;*;med;high;vgood
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;acc
low/med;low/med;4+;*;big;high;vgood
low/med;low/med;2-3;*;small;low;unacc
low/med;low/med;2-3;*;small;med;unacc
low/med;low/med;2-3;*;small;high;unacc
low/med;low/med;2-3;*;med;low;unacc
low/med;low/med;2-3;*;med;med;unacc
low/med;low/med;2-3;*;med;high;unacc
low/med;low/med;2-3;*;big;low;unacc
low/med;low/med;2-3;*;big;med;unacc
low/med;low/med;2-3;*;big;high;unacc
low/med;low/med;2-3;*;small;low;unacc
low/med;low/med;2-3;*;small;med;acc
low/med;low/med;2-3;*;small;high;good
low/med;low/med;2-3;*;med;low;unacc
low/med;low/med;2-3;*;med;med;acc
low/med;low/med;2-3;*;med;high;good
low/med;low/med;2-3;*;big;low;unacc
low/med;low/med;2-3;*;big;med;good
low/med;low/med;2-3;*;big;high;vgood
low/med;low/med;2-3;*;small;low;unacc
low/med;low/med;2-3;*;small;med;unacc
low/med;low/med;2-3;*;small;high;unacc
low/med;low/med;2-3;*;med;low;unacc
low/med;low/med;2-3;*;med;med;acc
low/med;low/med;2-3;*;med;high;good
low/med;low/med;2-3;*;big;low;unacc
low/med;low/med;2-3;*;big;med;good
low/med;low/med;2-3;*;big;high;vgood
low/med;low/med;2-3;*;small;low;unacc
low/med;low/med;2-3;*;small;med;unacc
low/med;low/med;2-3;*;small;high;unacc
low/med;low/med;2-3;*;med;low;unacc
low/med;low/med;2-3;*;med;med;unacc
low/med;low/med;2-3;*;med;high;unacc
low/med;low/med;2-3;*;big;low;unacc
low/med;low/med;2-3;*;big;med;unacc
low/med;low/med;2-3;*;big;high;unacc
low/med;low/med;2-3;*;small;low;unacc
low/med;low/med;2-3;*;small;med;acc
low/med;low/med;2-3;*;small;high;good
low/med;low/med;2-3;*;med;low;unacc
low/med;low/med;2-3;*;med;med;acc
low/med;low/med;2-3;*;med;high;good
low/med;low/med;2-3;*;big;low;unacc
low/med;low/med;2-3;*;big;med;good
low/med;low/med;2-3;*;big;high;vgood
low/med;low/med;2-3;*;small;low;unacc
low/med;low/med;2-3;*;small;med;acc
low/med;low/med;2-3;*;small;high;good
low/med;low/med;2-3;*;med;low;unacc
low/med;low/med;2-3;*;med;med;good
low/med;low/med;2-3;*;med;high;vgood
low/med;low/med;2-3;*;big;low;unacc
low/med;low/med;2-3;*;big;med;good
low/med;low/med;2-3;*;big;high;vgood
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;unacc
low/med;low/med;4+;*;small;high;unacc
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;unacc
low/med;low/med;4+;*;med;high;unacc
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;unacc
low/med;low/med;4+;*;big;high;unacc
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;acc
low/med;low/med;4+;*;small;high;good
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;good
low/med;low/med;4+;*;med;high;vgood
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;good
low/med;low/med;4+;*;big;high;vgood
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;acc
low/med;low/med;4+;*;small;high;good
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;good
low/med;low/med;4+;*;med;high;vgood
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;good
low/med;low/med;4+;*;big;high;vgood
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;unacc
low/med;low/med;4+;*;small;high;unacc
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;unacc
low/med;low/med;4+;*;med;high;unacc
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;unacc
low/med;low/med;4+;*;big;high;unacc
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;acc
low/med;low/med;4+;*;small;high;good
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;good
low/med;low/med;4+;*;med;high;vgood
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;good
low/med;low/med;4+;*;big;high;vgood
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;acc
low/med;low/med;4+;*;small;high;good
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;good
low/med;low/med;4+;*;med;high;vgood
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;good
low/med;low/med;4+;*;big;high;vgood
low/med;vhigh/high;2-3;*;small;low;unacc
low/med;vhigh/high;2-3;*;small;med;unacc
low/med;vhigh/high;2-3;*;small;high;unacc
low/med;vhigh/high;2-3;*;med;low;unacc
low/med;vhigh/high;2-3;*;med;med;unacc
low/med;vhigh/high;2-3;*;med;high;unacc
low/med;vhigh/high;2-3;*;big;low;unacc
low/med;vhigh/high;2-3;*;big;med;unacc
low/med;vhigh/high;2-3;*;big;high;unacc
low/med;vhigh/high;2-3;*;small;low;unacc
low/med;vhigh/high;2-3;*;small;med;unacc
low/med;vhigh/high;2-3;*;small;high;acc
low/med;vhigh/high;2-3;*;med;low;unacc
low/med;vhigh/high;2-3;*;med;med;unacc
low/med;vhigh/high;2-3;*;med;high;acc
low/med;vhigh/high;2-3;*;big;low;unacc
low/med;vhigh/high;2-3;*;big;med;acc
low/med;vhigh/high;2-3;*;big;high;acc
low/med;vhigh/high;2-3;*;small;low;unacc
low/med;vhigh/high;2-3;*;small;med;unacc
low/med;vhigh/high;2-3;*;small;high;unacc
low/med;vhigh/high;2-3;*;med;low;unacc
low/med;vhigh/high;2-3;*;med;med;unacc
low/med;vhigh/high;2-3;*;med;high;acc
low/med;vhigh/high;2-3;*;big;low;unacc
low/med;vhigh/high;2-3;*;big;med;acc
low/med;vhigh/high;2-3;*;big;high;acc
low/med;vhigh/high;2-3;*;small;low;unacc
low/med;vhigh/high;2-3;*;small;med;unacc
low/med;vhigh/high;2-3;*;small;high;unacc
low/med;vhigh/high;2-3;*;med;low;unacc
low/med;vhigh/high;2-3;*;med;med;unacc
low/med;vhigh/high;2-3;*;med;high;unacc
low/med;vhigh/high;2-3;*;big;low;unacc
low/med;vhigh/high;2-3;*;big;med;unacc
low/med;vhigh/high;2-3;*;big;high;unacc
low/med;vhigh/high;2-3;*;small;low;unacc
low/med;vhigh/high;2-3;*;small;med;unacc
low/med;vhigh/high;2-3;*;small;high;acc
low/med;vhigh/high;2-3;*;med;low;unacc
low/med;vhigh/high;2-3;*;med;med;unacc
low/med;vhigh/high;2-3;*;med;high;acc
low/med;vhigh/high;2-3;*;big;low;unacc
low/med;vhigh/high;2-3;*;big;med;acc
low/med;vhigh/high;2-3;*;big;high;acc
low/med;vhigh/high;2-3;*;small;low;unacc
low/med;vhigh/high;2-3;*;small;med;unacc
low/med;vhigh/high;2-3;*;small;high;acc
low/med;vhigh/high;2-3;*;med;low;unacc
low/med;vhigh/high;2-3;*;med;med;acc
low/med;vhigh/high;2-3;*;med;high;acc
low/med;vhigh/high;2-3;*;big;low;unacc
low/med;vhigh/high;2-3;*;big;med;acc
low/med;vhigh/high;2-3;*;big;high;acc
low/med;vhigh/high;4+;*;small;low;unacc
low/med;vhigh/high;4+;*;small;med;unacc
low/med;vhigh/high;4+;*;small;high;unacc
low/med;vhigh/high;4+;*;med;low;unacc
low/med;vhigh/high;4+;*;med;med;unacc
low/med;vhigh/high;4+;*;med;high;unacc
low/med;vhigh/high;4+;*;big;low;unacc
low/med;vhigh/high;4+;*;big;med;unacc
low/med;vhigh/high;4+;*;big;high;unacc
low/med;vhigh/high;4+;*;small;low;unacc
low/med;vhigh/high;4+;*;small;med;unacc
low/med;vhigh/high;4+;*;small;high;acc
low/med;vhigh/high;4+;*;med;low;unacc
low/med;vhigh/high;4+;*;med;med;acc
low/med;vhigh/high;4+;*;med;high;acc
low/med;vhigh/high;4+;*;big;low;unacc
low/med;vhigh/high;4+;*;big;med;acc
low/med;vhigh/high;4+;*;big;high;acc
low/med;vhigh/high;4+;*;small;low;unacc
low/med;vhigh/high;4+;*;small;med;unacc
low/med;vhigh/high;4+;*;small;high;acc
low/med;vhigh/high;4+;*;med;low;unacc
low/med;vhigh/high;4+;*;med;med;acc
low/med;vhigh/high;4+;*;med;high;acc
low/med;vhigh/high;4+;*;big;low;unacc
low/med;vhigh/high;4+;*;big;med;acc
low/med;vhigh/high;4+;*;big;high;acc
low/med;vhigh/high;4+;*;small;low;unacc
low/med;vhigh/high;4+;*;small;med;unacc
low/med;vhigh/high;4+;*;small;high;unacc
low/med;vhigh/high;4+;*;med;low;unacc
low/med;vhigh/high;4+;*;med;med;unacc
low/med;vhigh/high;4+;*;med;high;unacc
low/med;vhigh/high;4+;*;big;low;unacc
low/med;vhigh/high;4+;*;big;med;unacc
low/med;vhigh/high;4+;*;big;high;unacc
low/med;vhigh/high;4+;*;small;low;unacc
low/med;vhigh/high;4+;*;small;med;unacc
low/med;vhigh/high;4+;*;small;high;acc
low/med;vhigh/high;4+;*;med;low;unacc
low/med;vhigh/high;4+;*;med;med;acc
low/med;vhigh/high;4+;*;med;high;acc
low/med;vhigh/high;4+;*;big;low;unacc
low/med;vhigh/high;4+;*;big;med;acc
low/med;vhigh/high;4+;*;big;high;acc
low/med;vhigh/high;4+;*;small;low;unacc
low/med;vhigh/high;4+;*;small;med;unacc
low/med;vhigh/high;4+;*;small;high;acc
low/med;vhigh/high;4+;*;med;low;unacc
low/med;vhigh/high;4+;*;med;med;acc
low/med;vhigh/high;4+;*;med;high;acc
low/med;vhigh/high;4+;*;big;low;unacc
low/med;vhigh/high;4+;*;big;med;acc
low/med;vhigh/high;4+;*;big;high;acc
low/med;vhigh/high;2-3;*;small;low;unacc
low/med;vhigh/high;2-3;*;small;med;unacc
low/med;vhigh/high;2-3;*;small;high;unacc
low/med;vhigh/high;2-3;*;med;low;unacc
low/med;vhigh/high;2-3;*;med;med;unacc
low/med;vhigh/high;2-3;*;med;high;unacc
low/med;vhigh/high;2-3;*;big;low;unacc
low/med;vhigh/high;2-3;*;big;med;unacc
low/med;vhigh/high;2-3;*;big;high;unacc
low/med;vhigh/high;2-3;*;small;low;unacc
low/med;vhigh/high;2-3;*;small;med;acc
low/med;vhigh/high;2-3;*;small;high;acc
low/med;vhigh/high;2-3;*;med;low;unacc
low/med;vhigh/high;2-3;*;med;med;acc
low/med;vhigh/high;2-3;*;med;high;acc
low/med;vhigh/high;2-3;*;big;low;unacc
low/med;vhigh/high;2-3;*;big;med;acc
low/med;vhigh/high;2-3;*;big;high;vgood
low/med;vhigh/high;2-3;*;small;low;unacc
low/med;vhigh/high;2-3;*;small;med;unacc
low/med;vhigh/high;2-3;*;small;high;unacc
low/med;vhigh/high;2-3;*;med;low;unacc
low/med;vhigh/high;2-3;*;med;med;acc
low/med;vhigh/high;2-3;*;med;high;acc
low/med;vhigh/high;2-3;*;big;low;unacc
low/med;vhigh/high;2-3;*;big;med;acc
low/med;vhigh/high;2-3;*;big;high;vgood
low/med;vhigh/high;2-3;*;small;low;unacc
low/med;vhigh/high;2-3;*;small;med;unacc
low/med;vhigh/high;2-3;*;small;high;unacc
low/med;vhigh/high;2-3;*;med;low;unacc
low/med;vhigh/high;2-3;*;med;med;unacc
low/med;vhigh/high;2-3;*;med;high;unacc
low/med;vhigh/high;2-3;*;big;low;unacc
low/med;vhigh/high;2-3;*;big;med;unacc
low/med;vhigh/high;2-3;*;big;high;unacc
low/med;vhigh/high;2-3;*;small;low;unacc
low/med;vhigh/high;2-3;*;small;med;acc
low/med;vhigh/high;2-3;*;small;high;acc
low/med;vhigh/high;2-3;*;med;low;unacc
low/med;vhigh/high;2-3;*;med;med;acc
low/med;vhigh/high;2-3;*;med;high;acc
low/med;vhigh/high;2-3;*;big;low;unacc
low/med;vhigh/high;2-3;*;big;med;acc
low/med;vhigh/high;2-3;*;big;high;vgood
low/med;vhigh/high;2-3;*;small;low;unacc
low/med;vhigh/high;2-3;*;small;med;acc
low/med;vhigh/high;2-3;*;small;high;acc
low/med;vhigh/high;2-3;*;med;low;unacc
low/med;vhigh/high;2-3;*;med;med;acc
low/med;vhigh/high;2-3;*;med;high;vgood
low/med;vhigh/high;2-3;*;big;low;unacc
low/med;vhigh/high;2-3;*;big;med;acc
low/med;vhigh/high;2-3;*;big;high;vgood
low/med;vhigh/high;4+;*;small;low;unacc
low/med;vhigh/high;4+;*;small;med;unacc
low/med;vhigh/high;4+;*;small;high;unacc
low/med;vhigh/high;4+;*;med;low;unacc
low/med;vhigh/high;4+;*;med;med;unacc
low/med;vhigh/high;4+;*;med;high;unacc
low/med;vhigh/high;4+;*;big;low;unacc
low/med;vhigh/high;4+;*;big;med;unacc
low/med;vhigh/high;4+;*;big;high;unacc
low/med;vhigh/high;4+;*;small;low;unacc
low/med;vhigh/high;4+;*;small;med;acc
low/med;vhigh/high;4+;*;small;high;acc
low/med;vhigh/high;4+;*;med;low;unacc
low/med;vhigh/high;4+;*;med;med;acc
low/med;vhigh/high;4+;*;med;high;vgood
low/med;vhigh/high;4+;*;big;low;unacc
low/med;vhigh/high;4+;*;big;med;acc
low/med;vhigh/high;4+;*;big;high;vgood
low/med;vhigh/high;4+;*;small;low;unacc
low/med;vhigh/high;4+;*;small;med;acc
low/med;vhigh/high;4+;*;small;high;acc
low/med;vhigh/high;4+;*;med;low;unacc
low/med;vhigh/high;4+;*;med;med;acc
low/med;vhigh/high;4+;*;med;high;vgood
low/med;vhigh/high;4+;*;big;low;unacc
low/med;vhigh/high;4+;*;big;med;acc
low/med;vhigh/high;4+;*;big;high;vgood
low/med;vhigh/high;4+;*;small;low;unacc
low/med;vhigh/high;4+;*;small;med;unacc
low/med;vhigh/high;4+;*;small;high;unacc
low/med;vhigh/high;4+;*;med;low;unacc
low/med;vhigh/high;4+;*;med;med;unacc
low/med;vhigh/high;4+;*;med;high;unacc
low/med;vhigh/high;4+;*;big;low;unacc
low/med;vhigh/high;4+;*;big;med;unacc
low/med;vhigh/high;4+;*;big;high;unacc
low/med;vhigh/high;4+;*;small;low;unacc
low/med;vhigh/high;4+;*;small;med;acc
low/med;vhigh/high;4+;*;small;high;acc
low/med;vhigh/high;4+;*;med;low;unacc
low/med;vhigh/high;4+;*;med;med;acc
low/med;vhigh/high;4+;*;med;high;vgood
low/med;vhigh/high;4+;*;big;low;unacc
low/med;vhigh/high;4+;*;big;med;acc
low/med;vhigh/high;4+;*;big;high;vgood
low/med;vhigh/high;4+;*;small;low;unacc
low/med;vhigh/high;4+;*;small;med;acc
low/med;vhigh/high;4+;*;small;high;acc
low/med;vhigh/high;4+;*;med;low;unacc
low/med;vhigh/high;4+;*;med;med;acc
low/med;vhigh/high;4+;*;med;high;vgood
low/med;vhigh/high;4+;*;big;low;unacc
low/med;vhigh/high;4+;*;big;med;acc
low/med;vhigh/high;4+;*;big;high;vgood
low/med;low/med;2-3;*;small;low;unacc
low/med;low/med;2-3;*;small;med;unacc
low/med;low/med;2-3;*;small;high;unacc
low/med;low/med;2-3;*;med;low;unacc
low/med;low/med;2-3;*;med;med;unacc
low/med;low/med;2-3;*;med;high;unacc
low/med;low/med;2-3;*;big;low;unacc
low/med;low/med;2-3;*;big;med;unacc
low/med;low/med;2-3;*;big;high;unacc
low/med;low/med;2-3;*;small;low;unacc
low/med;low/med;2-3;*;small;med;acc
low/med;low/med;2-3;*;small;high;good
low/med;low/med;2-3;*;med;low;unacc
low/med;low/med;2-3;*;med;med;acc
low/med;low/med;2-3;*;med;high;good
low/med;low/med;2-3;*;big;low;unacc
low/med;low/med;2-3;*;big;med;good
low/med;low/med;2-3;*;big;high;vgood
low/med;low/med;2-3;*;small;low;unacc
low/med;low/med;2-3;*;small;med;unacc
low/med;low/med;2-3;*;small;high;unacc
low/med;low/med;2-3;*;med;low;unacc
low/med;low/med;2-3;*;med;med;acc
low/med;low/med;2-3;*;med;high;good
low/med;low/med;2-3;*;big;low;unacc
low/med;low/med;2-3;*;big;med;good
low/med;low/med;2-3;*;big;high;vgood
low/med;low/med;2-3;*;small;low;unacc
low/med;low/med;2-3;*;small;med;unacc
low/med;low/med;2-3;*;small;high;unacc
low/med;low/med;2-3;*;med;low;unacc
low/med;low/med;2-3;*;med;med;unacc
low/med;low/med;2-3;*;med;high;unacc
low/med;low/med;2-3;*;big;low;unacc
low/med;low/med;2-3;*;big;med;unacc
low/med;low/med;2-3;*;big;high;unacc
low/med;low/med;2-3;*;small;low;unacc
low/med;low/med;2-3;*;small;med;acc
low/med;low/med;2-3;*;small;high;good
low/med;low/med;2-3;*;med;low;unacc
low/med;low/med;2-3;*;med;med;acc
low/med;low/med;2-3;*;med;high;good
low/med;low/med;2-3;*;big;low;unacc
low/med;low/med;2-3;*;big;med;good
low/med;low/med;2-3;*;big;high;vgood
low/med;low/med;2-3;*;small;low;unacc
low/med;low/med;2-3;*;small;med;acc
low/med;low/med;2-3;*;small;high;good
low/med;low/med;2-3;*;med;low;unacc
low/med;low/med;2-3;*;med;med;good
low/med;low/med;2-3;*;med;high;vgood
low/med;low/med;2-3;*;big;low;unacc
low/med;low/med;2-3;*;big;med;good
low/med;low/med;2-3;*;big;high;vgood
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;unacc
low/med;low/med;4+;*;small;high;unacc
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;unacc
low/med;low/med;4+;*;med;high;unacc
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;unacc
low/med;low/med;4+;*;big;high;unacc
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;acc
low/med;low/med;4+;*;small;high;good
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;good
low/med;low/med;4+;*;med;high;vgood
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;good
low/med;low/med;4+;*;big;high;vgood
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;acc
low/med;low/med;4+;*;small;high;good
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;good
low/med;low/med;4+;*;med;high;vgood
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;good
low/med;low/med;4+;*;big;high;vgood
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;unacc
low/med;low/med;4+;*;small;high;unacc
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;unacc
low/med;low/med;4+;*;med;high;unacc
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;unacc
low/med;low/med;4+;*;big;high;unacc
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;acc
low/med;low/med;4+;*;small;high;good
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;good
low/med;low/med;4+;*;med;high;vgood
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;good
low/med;low/med;4+;*;big;high;vgood
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;acc
low/med;low/med;4+;*;small;high;good
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;good
low/med;low/med;4+;*;med;high;vgood
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;good
low/med;low/med;4+;*;big;high;vgood
low/med;low/med;2-3;*;small;low;unacc
low/med;low/med;2-3;*;small;med;unacc
low/med;low/med;2-3;*;small;high;unacc
low/med;low/med;2-3;*;med;low;unacc
low/med;low/med;2-3;*;med;med;unacc
low/med;low/med;2-3;*;med;high;unacc
low/med;low/med;2-3;*;big;low;unacc
low/med;low/med;2-3;*;big;med;unacc
low/med;low/med;2-3;*;big;high;unacc
low/med;low/med;2-3;*;small;low;unacc
low/med;low/med;2-3;*;small;med;acc
low/med;low/med;2-3;*;small;high;good
low/med;low/med;2-3;*;med;low;unacc
low/med;low/med;2-3;*;med;med;acc
low/med;low/med;2-3;*;med;high;good
low/med;low/med;2-3;*;big;low;unacc
low/med;low/med;2-3;*;big;med;good
low/med;low/med;2-3;*;big;high;vgood
low/med;low/med;2-3;*;small;low;unacc
low/med;low/med;2-3;*;small;med;unacc
low/med;low/med;2-3;*;small;high;unacc
low/med;low/med;2-3;*;med;low;unacc
low/med;low/med;2-3;*;med;med;acc
low/med;low/med;2-3;*;med;high;good
low/med;low/med;2-3;*;big;low;unacc
low/med;low/med;2-3;*;big;med;good
low/med;low/med;2-3;*;big;high;vgood
low/med;low/med;2-3;*;small;low;unacc
low/med;low/med;2-3;*;small;med;unacc
low/med;low/med;2-3;*;small;high;unacc
low/med;low/med;2-3;*;med;low;unacc
low/med;low/med;2-3;*;med;med;unacc
low/med;low/med;2-3;*;med;high;unacc
low/med;low/med;2-3;*;big;low;unacc
low/med;low/med;2-3;*;big;med;unacc
low/med;low/med;2-3;*;big;high;unacc
low/med;low/med;2-3;*;small;low;unacc
low/med;low/med;2-3;*;small;med;acc
low/med;low/med;2-3;*;small;high;good
low/med;low/med;2-3;*;med;low;unacc
low/med;low/med;2-3;*;med;med;acc
low/med;low/med;2-3;*;med;high;good
low/med;low/med;2-3;*;big;low;unacc
low/med;low/med;2-3;*;big;med;good
low/med;low/med;2-3;*;big;high;vgood
low/med;low/med;2-3;*;small;low;unacc
low/med;low/med;2-3;*;small;med;acc
low/med;low/med;2-3;*;small;high;good
low/med;low/med;2-3;*;med;low;unacc
low/med;low/med;2-3;*;med;med;good
low/med;low/med;2-3;*;med;high;vgood
low/med;low/med;2-3;*;big;low;unacc
low/med;low/med;2-3;*;big;med;good
low/med;low/med;2-3;*;big;high;vgood
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;unacc
low/med;low/med;4+;*;small;high;unacc
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;unacc
low/med;low/med;4+;*;med;high;unacc
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;unacc
low/med;low/med;4+;*;big;high;unacc
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;acc
low/med;low/med;4+;*;small;high;good
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;good
low/med;low/med;4+;*;med;high;vgood
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;good
low/med;low/med;4+;*;big;high;vgood
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;acc
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;good
low/med;low/med;4+;*;med;high;vgood
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;good
low/med;low/med;4+;*;big;high;vgood
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;unacc
low/med;low/med;4+;*;small;high;unacc
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;unacc
low/med;low/med;4+;*;med;high;unacc
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;unacc
low/med;low/med;4+;*;big;high;unacc
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;acc
low/med;low/med;4+;*;small;high;good
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;good
low/med;low/med;4+;*;med;high;vgood
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;good
low/med;low/med;4+;*;big;high;vgood
low/med;low/med;4+;*;small;low;unacc
low/med;low/med;4+;*;small;med;acc
low/med;low/med;4+;*;small;high;good
low/med;low/med;4+;*;med;low;unacc
low/med;low/med;4+;*;med;med;good
low/med;low/med;4+;*;med;high;vgood
low/med;low/med;4+;*;big;low;unacc
low/med;low/med;4+;*;big;med;good
low/med;low/med;4+;*;big;high;vgood
